Order_ID,Distance_km,Weather,Traffic_Level,Time_of_Day,Vehicle_Type,Preparation_Time_min,Courier_Experience_yrs,Delivery_Time
6177,14.48,Rainy,Medium,Morning,Bike,17,4.8,89.5
6178,5.1,Clear,Low,Morning,Car,10,8.4,18.6
6179,5.74,Rainy,Medium,Evening,Bike,23,8.4,52.4
6180,8.65,Clear,Medium,Night,Scooter,17,3.5,49.8
6181,15.24,Foggy,Medium,Morning,Bike,26,6.0,109.4
6182,6.04,Foggy,Medium,Morning,Bike,13,2.0,47.3
6183,3.79,Clear,Medium,Morning,Bike,15,6.5,24.5
6184,24.28,Clear,Low,Night,Car,14,8.4,83.0
6185,1.53,Clear,Medium,Night,Bike,7,2.3,19.1
6186,20.26,Rainy,Low,Night,Bike,23,3.6,99.0
6187,19.91,Clear,Medium,Afternoon,Bike,31,4.8,109.0
6188,8.13,Foggy,Low,Night,Bike,11,8.5,40.9
6189,4.26,Rainy,High,Night,Scooter,27,7.4,59.1
6190,4.5,Rainy,Medium,Night,Scooter,9,3.5,38.8
6191,17.74,Rainy,Medium,Evening,Bike,28,2.8,114.6
6192,16.43,Clear,High,Evening,Bike,28,7.1,113.8
6193,19.79,Foggy,High,Morning,Bike,31,5.1,176.5
6194,23.5,Rainy,Medium,Evening,Car,31,6.1,148.7
6195,17.61,Stormy,Low,Afternoon,Bike,19,6.7,111.3
6196,4.74,Clear,High,Afternoon,Bike,6,5.8,37.2
6197,6.84,Rainy,Medium,Morning,Bike,15,6.3,52.5
6198,21.21,Clear,Medium,Morning,Bike,10,8.9,89.5
6199,6.02,Rainy,High,Afternoon,Scooter,9,8.7,50.9
6200,2.74,Rainy,Low,Afternoon,Bike,24,1.9,37.7
6201,17.88,Rainy,Low,Afternoon,Scooter,11,6.1,73.3
6202,10.66,Rainy,Medium,Morning,Bike,8,4.7,64.8
6203,23.08,Clear,High,Afternoon,Scooter,9,3.2,135.5
6204,16.61,Stormy,Medium,Morning,Bike,28,6.5,147.8
6205,3.17,Stormy,Medium,Afternoon,Car,9,5.4,31.6
6206,23.75,Clear,Medium,Afternoon,Bike,31,7.9,114.6
6207,7.21,Foggy,Medium,Evening,Scooter,33,1.4,77.0
6208,9.09,Clear,High,Afternoon,Scooter,31,3.4,68.9
6209,10.65,Rainy,Low,Morning,Bike,29,0.7,68.3
6210,2.23,Clear,Medium,Afternoon,Bike,14,7.6,33.2
6211,12.92,Stormy,High,Night,Car,22,9.2,142.7
6212,3.96,Clear,Medium,Evening,Bike,6,6.1,22.8
6213,10.62,Clear,Medium,Afternoon,Car,19,6.4,64.0
6214,9.42,Clear,Low,Afternoon,Bike,13,0.9,41.5
6215,19.55,Clear,High,Night,Bike,6,5.3,105.9
6216,20.28,Rainy,Medium,Night,Bike,7,5.5,103.9
6217,4.68,Clear,Medium,Night,Bike,26,0.9,42.2
6218,9.8,Rainy,Medium,Night,Bike,24,7.9,67.5
6219,9.96,Stormy,Medium,Night,Bike,28,3.1,109.1
6220,4.63,Foggy,Medium,Night,Car,28,7.4,56.1
6221,20.16,Foggy,High,Afternoon,Scooter,6,4.3,153.3
6222,17.97,Clear,Medium,Morning,Bike,6,10.0,77.0
6223,5.57,Clear,Medium,Afternoon,Bike,23,2.5,38.2
6224,9.8,Clear,Medium,Afternoon,Scooter,18,1.1,58.4
6225,3.54,Clear,Low,Afternoon,Bike,31,9.8,26.2
6226,16.08,Foggy,Low,Evening,Scooter,22,2.8,79.0
6227,3.91,Clear,High,Morning,Bike,25,6.5,49.1
6228,24.66,Foggy,Medium,Morning,Scooter,5,4.1,140.6
6229,19.74,Clear,Medium,Evening,Bike,11,6.6,88.1
6230,10.37,Foggy,Low,Morning,Scooter,12,6.2,56.3
6231,14.89,Clear,High,Evening,Bike,16,7.2,91.0
6232,22.87,Clear,Medium,Afternoon,Bike,8,0.7,101.8
6233,14.3,Rainy,High,Morning,Bike,27,8.4,118.4
6234,5.19,Clear,High,Afternoon,Bike,29,5.0,68.1
6235,10.09,Rainy,High,Night,Bike,11,5.4,79.7
6236,21.24,Rainy,High,Afternoon,Scooter,22,4.4,157.3
6237,16.46,Clear,Low,Morning,Bike,22,9.9,64.7
6238,16.62,Foggy,High,Afternoon,Bike,30,8.1,156.5
6239,21.8,Clear,Low,Afternoon,Bike,14,3.5,86.7
6240,22.46,Rainy,High,Evening,Scooter,14,7.9,158.4
6241,23.08,Clear,Low,Morning,Scooter,10,4.7,75.1
6242,3.28,Rainy,Medium,Afternoon,Scooter,28,8.8,44.7
6243,14.06,Clear,Low,Evening,Car,16,0.8,59.5
6244,18.77,Clear,High,Morning,Car,14,3.9,118.8
6245,19.17,Clear,Low,Night,Scooter,31,4.6,81.3
6246,15.56,Clear,Medium,Afternoon,Bike,17,7.6,71.0
6247,5.0,Clear,High,Afternoon,Bike,30,2.2,64.2
6248,20.14,Rainy,Medium,Afternoon,Bike,34,3.2,134.9
6249,18.28,Rainy,Low,Afternoon,Car,31,7.4,96.0
6250,3.07,Clear,Medium,Afternoon,Bike,16,1.2,18.7
6251,12.13,Clear,Low,Night,Bike,23,2.4,64.5
6252,5.18,Clear,Medium,Night,Car,5,7.7,10.5
6253,9.1,Clear,High,Morning,Bike,5,8.8,54.3
6254,1.43,Clear,Medium,Morning,Scooter,15,7.4,16.0
6255,10.61,Clear,Low,Evening,Scooter,22,5.5,43.0
6256,14.2,Stormy,Medium,Evening,Scooter,30,1.4,145.2
6257,15.87,Rainy,High,Evening,Scooter,26,8.4,132.5
6258,16.92,Clear,Low,Night,Scooter,6,1.7,68.2
6259,21.07,Clear,Medium,Morning,Scooter,10,4.2,101.4
6260,6.17,Rainy,Medium,Morning,Bike,20,1.0,51.3
6261,3.89,Clear,High,Night,Scooter,31,7.2,55.9
6262,21.44,Rainy,High,Morning,Scooter,5,5.3,130.8
6263,4.76,Foggy,Medium,Afternoon,Bike,13,9.1,38.4
6264,24.39,Rainy,Medium,Morning,Bike,32,1.8,163.6
6265,21.22,Clear,Medium,Morning,Bike,19,8.3,96.0
6266,13.02,Rainy,Low,Afternoon,Bike,20,5.4,58.7
6267,24.55,Stormy,Low,Evening,Bike,18,4.0,147.9
6268,3.34,Rainy,Medium,Evening,Scooter,11,6.6,37.2
6269,8.27,Rainy,Low,Evening,Bike,5,8.0,36.7
6270,16.32,Clear,High,Night,Bike,20,4.7,106.3
6271,9.4,Clear,Low,Afternoon,Bike,13,2.7,40.8
6272,23.28,Rainy,Low,Afternoon,Bike,33,9.2,113.5
6273,2.58,Foggy,Medium,Night,Bike,29,3.5,41.9
6274,14.19,Rainy,Low,Afternoon,Bike,15,10.0,55.4
6275,15.18,Rainy,Medium,Morning,Car,34,7.8,102.7
6276,16.67,Clear,Medium,Evening,Scooter,14,7.0,75.2
6277,7.14,Clear,Medium,Afternoon,Car,15,0.6,54.8
6278,9.75,Clear,High,Afternoon,Bike,10,4.8,62.9
6279,21.25,Clear,High,Evening,Car,6,5.3,114.0
6280,5.68,Rainy,Low,Night,Scooter,22,4.1,42.5
6281,20.84,Clear,High,Evening,Car,16,1.9,123.2
6282,14.5,Rainy,Medium,Night,Bike,18,4.0,87.3
6283,19.29,Foggy,Medium,Night,Bike,12,1.2,119.3
6284,18.13,Clear,Medium,Morning,Bike,29,3.3,97.9
6285,5.98,Clear,Low,Evening,Car,8,1.3,33.0
6286,14.65,Rainy,High,Afternoon,Scooter,22,7.6,120.5
6287,21.83,Stormy,Medium,Night,Bike,25,6.9,166.8
6288,11.37,Rainy,Medium,Morning,Bike,17,9.4,62.5
6289,24.2,Clear,Low,Evening,Scooter,27,4.1,93.5
6290,11.85,Clear,High,Night,Car,18,8.0,77.7
6291,4.43,Clear,High,Morning,Scooter,24,6.1,51.4
6292,10.35,Clear,Low,Afternoon,Scooter,32,6.6,57.8
6293,23.84,Foggy,Medium,Night,Bike,29,5.7,153.4
6294,8.67,Foggy,Medium,Night,Bike,32,7.9,79.2
6295,21.83,Clear,Medium,Afternoon,Car,19,0.9,112.7
6296,22.15,Clear,Medium,Afternoon,Scooter,24,1.3,124.5
6297,9.4,Clear,Medium,Afternoon,Scooter,28,1.4,71.5
6298,3.0,Foggy,Low,Night,Bike,23,3.2,28.6
6299,18.39,Clear,Medium,Morning,Bike,32,6.1,92.7
6300,8.48,Rainy,Medium,Morning,Bike,18,6.6,59.0
6301,19.79,Clear,Medium,Afternoon,Bike,16,7.3,88.2
6302,11.62,Rainy,High,Morning,Bike,26,3.2,107.6
6303,12.65,Clear,Low,Afternoon,Car,19,6.7,49.7
6304,19.67,Clear,Low,Afternoon,Scooter,10,1.6,77.9
6305,10.18,Rainy,Low,Evening,Bike,23,0.6,56.7
6306,11.64,Rainy,Low,Morning,Bike,6,7.1,58.1
6307,10.03,Clear,Low,Night,Scooter,10,7.3,34.8
6308,9.82,Clear,High,Evening,Bike,27,6.4,84.1
6309,13.62,Clear,Low,Afternoon,Scooter,27,3.0,62.8
6310,20.41,Clear,Medium,Evening,Bike,30,9.3,95.1
6311,9.68,Rainy,Low,Afternoon,Bike,15,8.8,47.1
6312,13.58,Foggy,Medium,Afternoon,Bike,5,5.4,70.7
6313,17.1,Clear,High,Afternoon,Bike,32,9.9,117.2
6314,7.47,Clear,Low,Morning,Bike,26,3.3,44.5
6315,7.66,Clear,High,Afternoon,Scooter,13,5.2,51.4
6316,23.4,Clear,High,Afternoon,Scooter,17,9.3,132.2
6317,18.36,Clear,Medium,Morning,Car,13,4.9,91.7
6318,14.85,Rainy,Medium,Morning,Car,19,5.0,92.7
6319,16.55,Clear,Medium,Afternoon,Bike,32,1.3,98.7
6320,1.7,Rainy,High,Morning,Bike,22,2.5,45.5
6321,15.83,Foggy,Low,Night,Scooter,8,2.0,80.1
6322,13.23,Foggy,Medium,Night,Bike,26,5.9,98.0
6323,14.1,Stormy,Medium,Afternoon,Car,8,3.5,112.5
6324,9.63,Rainy,Low,Evening,Bike,16,1.2,53.3
6325,2.96,Foggy,High,Morning,Car,13,5.3,47.2
6326,5.64,Clear,Medium,Evening,Car,22,6.9,38.6
6327,23.82,Clear,Medium,Night,Bike,30,7.5,123.4
6328,10.81,Clear,Medium,Afternoon,Bike,10,8.5,48.9
6329,12.2,Rainy,Low,Night,Bike,21,5.1,67.3
6330,2.27,Foggy,Low,Morning,Bike,29,4.2,27.8
6331,1.9,Clear,Medium,Morning,Scooter,21,7.0,37.1
6332,18.21,Rainy,Medium,Afternoon,Bike,33,0.6,135.6
6333,13.91,Rainy,Low,Morning,Bike,17,6.5,72.5
6334,13.21,Foggy,Low,Morning,Car,16,4.4,64.8
6335,6.83,Rainy,Medium,Morning,Car,18,4.8,54.2
6336,18.87,Stormy,High,Evening,Bike,12,3.3,183.2
6337,5.04,Clear,High,Afternoon,Car,33,1.7,63.4
6338,5.56,Clear,Low,Afternoon,Bike,19,4.3,38.9
6339,12.06,Clear,Medium,Afternoon,Scooter,13,3.4,63.1
6340,7.87,Clear,High,Morning,Bike,5,9.6,42.9
6341,6.94,Clear,Medium,Morning,Car,21,9.5,47.2
6342,16.49,Rainy,High,Morning,Scooter,14,6.6,114.9
6343,16.62,Rainy,High,Afternoon,Bike,34,9.1,142.3
6344,20.79,Rainy,Low,Evening,Bike,27,7.6,100.8
6345,11.03,Clear,Low,Night,Bike,30,3.8,59.7
6346,2.75,Clear,Low,Afternoon,Scooter,9,6.2,20.4
6347,7.57,Clear,Low,Afternoon,Car,15,2.6,34.9
6348,24.52,Clear,High,Evening,Scooter,7,7.0,128.3
6349,15.31,Rainy,High,Night,Scooter,29,0.9,142.4
6350,18.03,Clear,Low,Night,Scooter,6,8.4,56.1
6351,1.18,Clear,Medium,Morning,Car,26,6.0,33.9
6352,13.44,Rainy,Medium,Night,Scooter,8,1.1,78.5
6353,1.9,Clear,Medium,Morning,Bike,25,8.8,34.0
6354,14.66,Stormy,Medium,Afternoon,Scooter,6,8.8,98.8
6355,23.1,Clear,High,Evening,Bike,5,8.6,113.9
6356,24.24,Stormy,Low,Afternoon,Car,13,7.9,126.8
6357,13.97,Clear,Low,Night,Bike,7,6.9,41.6
6358,12.0,Rainy,Low,Afternoon,Bike,10,4.3,51.7
6359,23.68,Clear,Medium,Evening,Bike,18,1.8,123.4
6360,17.17,Foggy,Medium,Evening,Scooter,29,3.2,135.4
6361,2.56,Clear,Medium,Morning,Bike,5,3.8,15.7
6362,12.18,Clear,Medium,Afternoon,Car,16,3.9,69.9
6363,6.77,Foggy,High,Evening,Bike,25,5.9,80.1
6364,12.28,Clear,Medium,Evening,Bike,20,2.5,67.8
6365,11.93,Clear,Medium,Evening,Bike,24,2.3,77.4
6366,14.97,Clear,High,Evening,Bike,23,7.3,101.7
6367,9.56,Rainy,High,Night,Bike,22,0.6,100.8
6368,4.94,Clear,Low,Afternoon,Bike,18,1.9,31.0
6369,13.09,Clear,Medium,Afternoon,Bike,7,4.6,58.0
6370,20.92,Clear,High,Afternoon,Bike,18,1.9,135.1
6371,16.94,Rainy,Low,Night,Bike,21,9.6,79.7
6372,9.12,Rainy,Medium,Night,Scooter,17,6.9,62.4
6373,23.45,Clear,Medium,Evening,Bike,5,4.6,95.5
6374,22.89,Clear,Low,Night,Bike,33,1.6,103.4
6375,6.02,Clear,Low,Morning,Bike,33,4.2,36.9
6376,1.95,Clear,Medium,Night,Bike,12,6.7,16.7
6377,18.79,Clear,High,Evening,Bike,25,9.7,112.7
6378,20.86,Clear,High,Afternoon,Scooter,6,5.0,99.9
6379,24.23,Clear,High,Night,Car,23,7.1,158.6
6380,22.36,Foggy,Low,Afternoon,Bike,19,2.4,113.3
6381,15.41,Clear,Low,Afternoon,Bike,18,6.4,57.1
6382,13.72,Rainy,High,Morning,Bike,18,2.8,122.9
6383,1.67,Clear,Medium,Morning,Bike,22,2.4,22.4
6384,6.92,Clear,Medium,Night,Bike,19,5.3,38.1
6385,12.03,Foggy,Low,Afternoon,Bike,14,2.5,65.7
6386,16.08,Clear,Low,Evening,Car,22,7.4,63.2
6387,14.37,Clear,Medium,Afternoon,Bike,24,9.4,71.4
6388,18.82,Rainy,Low,Afternoon,Bike,32,4.2,98.3
6389,7.71,Clear,High,Morning,Scooter,8,3.6,49.6
6390,14.56,Clear,Low,Morning,Bike,11,2.2,66.0
6391,3.12,Clear,High,Morning,Bike,6,4.2,15.5
6392,10.93,Clear,High,Morning,Scooter,13,5.8,75.3
6393,19.0,Rainy,Medium,Night,Bike,27,4.0,131.9
6394,17.64,Clear,Medium,Night,Scooter,8,6.4,73.9
6395,24.78,Clear,Medium,Afternoon,Bike,16,6.8,113.6
6396,7.67,Clear,Low,Night,Bike,27,1.4,46.8
6397,12.96,Clear,Medium,Evening,Scooter,14,7.1,54.6
6398,8.91,Stormy,Medium,Afternoon,Bike,15,9.1,80.7
6399,11.57,Clear,Medium,Afternoon,Bike,5,0.7,55.2
6400,21.57,Stormy,Medium,Evening,Bike,17,5.7,160.3
6401,17.42,Rainy,Medium,Afternoon,Car,11,6.2,87.3
6402,22.18,Rainy,Medium,Evening,Scooter,33,7.2,141.8
6403,5.88,Clear,Medium,Morning,Bike,10,4.2,34.2
6404,21.96,Clear,Medium,Morning,Scooter,13,8.3,98.5
6405,2.43,Foggy,Medium,Morning,Scooter,28,5.6,48.8
6406,22.33,Foggy,High,Evening,Car,22,4.4,182.0
6407,8.9,Clear,Medium,Night,Bike,31,7.3,45.2
6408,8.55,Clear,Medium,Night,Car,7,9.3,37.7
6409,13.29,Clear,Medium,Afternoon,Bike,17,8.2,65.0
6410,23.58,Foggy,Medium,Morning,Car,7,9.3,124.1
6411,2.15,Clear,Medium,Morning,Bike,17,3.0,32.8
6412,9.45,Rainy,Low,Afternoon,Bike,34,1.6,70.4
6413,21.56,Rainy,High,Morning,Scooter,32,5.6,181.2
6414,10.51,Rainy,Low,Morning,Scooter,10,0.9,54.9
6415,5.78,Rainy,Medium,Evening,Bike,22,6.9,43.9
6416,11.2,Clear,Low,Afternoon,Bike,31,2.8,54.9
6417,10.25,Stormy,Low,Evening,Bike,6,4.8,66.2
6418,22.97,Rainy,High,Morning,Bike,24,6.7,167.6
6419,19.29,Rainy,Medium,Morning,Bike,21,5.1,118.6
6420,13.12,Clear,High,Afternoon,Bike,5,2.7,71.5
6421,24.72,Rainy,Low,Morning,Bike,21,8.9,111.2
6422,12.17,Clear,Low,Night,Bike,9,7.8,45.2
6423,2.4,Clear,Low,Evening,Bike,33,6.2,30.1
6424,7.29,Rainy,Medium,Evening,Car,13,7.1,51.5
6425,11.47,Clear,High,Night,Bike,8,4.4,70.9
6426,4.77,Rainy,Medium,Afternoon,Scooter,18,4.1,40.2
6427,23.74,Clear,Medium,Afternoon,Car,12,2.0,112.4
6428,19.4,Rainy,High,Morning,Bike,27,8.1,154.3
6429,7.44,Clear,Low,Afternoon,Bike,17,4.1,42.7
6430,15.18,Rainy,Medium,Night,Bike,10,7.1,81.3
6431,18.31,Clear,Medium,Afternoon,Bike,18,3.3,102.2
6432,23.59,Rainy,Low,Morning,Bike,13,8.1,94.3
6433,22.16,Foggy,Low,Night,Bike,30,1.5,121.3
6434,13.36,Clear,Low,Morning,Car,21,6.4,50.4
6435,19.59,Clear,High,Evening,Bike,11,8.2,108.5
6436,14.49,Rainy,Medium,Evening,Scooter,13,6.8,82.4
6437,14.26,Rainy,High,Afternoon,Bike,19,7.1,112.3
6438,3.75,Rainy,Medium,Night,Bike,14,5.5,30.1
6439,4.03,Rainy,Medium,Night,Bike,18,5.8,50.2
6440,13.71,Clear,Medium,Night,Bike,20,1.1,86.2
6441,7.45,Clear,High,Morning,Scooter,33,2.9,74.6
6442,1.5,Clear,Low,Night,Bike,34,7.4,28.3
6443,18.35,Clear,Medium,Afternoon,Bike,6,9.5,74.2
6444,1.78,Rainy,Medium,Evening,Bike,33,5.6,48.3
6445,15.29,Clear,High,Afternoon,Bike,8,7.4,77.6
6446,13.94,Foggy,High,Evening,Scooter,25,7.0,119.5
6447,24.25,Foggy,Medium,Evening,Scooter,19,10.0,132.1
6448,12.62,Foggy,Low,Afternoon,Scooter,15,8.1,71.7
6449,2.53,Foggy,Low,Evening,Bike,25,6.5,30.6
6450,14.24,Clear,High,Evening,Bike,15,1.6,100.6
6451,21.19,Foggy,Medium,Morning,Bike,33,3.9,156.8
6452,24.92,Clear,Low,Afternoon,Scooter,27,2.9,103.2
6453,11.33,Clear,High,Afternoon,Bike,30,8.6,92.8
6454,8.69,Rainy,Low,Afternoon,Car,28,4.7,52.8
6455,22.76,Clear,Medium,Evening,Car,17,5.6,104.4
6456,5.59,Stormy,Medium,Night,Car,20,9.7,49.7
6457,15.77,Rainy,Low,Night,Bike,13,8.4,69.3
6458,10.74,Rainy,Medium,Evening,Bike,25,8.0,72.1
6459,1.99,Clear,Low,Night,Car,6,1.9,22.4
6460,9.33,Rainy,Medium,Night,Scooter,6,0.7,55.9
6461,7.37,Clear,Medium,Evening,Scooter,9,1.7,44.3
6462,17.47,Foggy,Low,Afternoon,Bike,9,7.5,82.1
6463,23.77,Clear,High,Morning,Scooter,9,4.4,134.7
6464,7.43,Rainy,Medium,Afternoon,Bike,18,1.6,64.1
6465,20.48,Clear,Low,Afternoon,Bike,10,7.5,70.9
6466,2.33,Clear,Low,Afternoon,Car,32,2.3,35.0
6467,13.91,Clear,Low,Morning,Bike,20,6.1,70.6
6468,2.69,Clear,High,Afternoon,Scooter,20,7.5,37.1
6469,23.42,Rainy,Low,Night,Bike,12,6.3,96.9
6470,19.39,Clear,Medium,Morning,Bike,31,9.9,95.1
6471,16.79,Clear,High,Night,Bike,9,4.6,97.8
6472,20.77,Rainy,Medium,Morning,Bike,17,3.5,123.2
6473,16.54,Clear,Medium,Night,Bike,7,2.4,76.8
6474,24.25,Clear,High,Afternoon,Bike,13,5.3,132.4
6475,18.13,Foggy,Medium,Afternoon,Scooter,8,8.6,87.6
6476,23.19,Clear,Low,Afternoon,Bike,32,9.5,86.7
6477,13.41,Clear,Medium,Night,Car,12,9.7,60.7
6478,3.81,Clear,High,Night,Bike,20,5.5,43.4
6479,13.68,Clear,Medium,Evening,Scooter,29,6.2,82.9
6480,4.04,Clear,Medium,Night,Bike,15,6.0,31.5
6481,15.22,Clear,High,Morning,Bike,27,4.9,108.5
6482,12.58,Rainy,Medium,Afternoon,Scooter,23,1.9,85.9
6483,15.94,Clear,Low,Morning,Bike,14,1.1,68.5
6484,1.24,Clear,Low,Evening,Car,31,4.6,28.3
6485,5.68,Clear,Medium,Evening,Bike,26,2.3,43.6
6486,12.79,Rainy,Low,Night,Car,11,8.9,58.8
6487,23.81,Stormy,High,Afternoon,Bike,16,7.7,222.5
6488,10.21,Clear,Medium,Morning,Bike,27,6.4,68.7
6489,11.18,Stormy,Medium,Evening,Bike,34,1.0,135.5
6490,18.15,Clear,Medium,Evening,Bike,12,6.4,78.9
6491,15.49,Clear,Medium,Morning,Bike,14,6.4,78.2
6492,8.17,Clear,Medium,Evening,Bike,9,4.7,40.8
6493,10.86,Clear,Low,Morning,Bike,9,6.7,50.9
6494,6.22,Clear,Medium,Afternoon,Scooter,17,8.7,42.9
6495,24.18,Clear,High,Night,Car,6,7.7,128.7
6496,4.14,Clear,Medium,Morning,Bike,16,5.0,40.1
6497,9.92,Clear,Medium,Afternoon,Bike,15,3.0,53.2
6498,1.62,Clear,Low,Morning,Bike,6,5.0,12.4
6499,6.32,Clear,High,Evening,Scooter,19,9.5,62.4
6500,19.73,Foggy,High,Afternoon,Bike,24,8.3,164.8
6501,5.83,Clear,Medium,Morning,Scooter,11,0.8,36.8
6502,2.92,Rainy,Medium,Afternoon,Bike,12,7.9,24.9
6503,12.39,Rainy,Medium,Morning,Bike,7,2.1,66.3
6504,1.24,Clear,Medium,Morning,Bike,21,5.9,22.6
6505,3.03,Clear,High,Afternoon,Bike,24,8.2,37.7
6506,20.38,Clear,Low,Afternoon,Bike,10,5.8,71.3
6507,19.52,Rainy,Medium,Afternoon,Scooter,26,4.3,124.5
6508,22.96,Clear,Low,Evening,Bike,29,3.6,102.9
6509,21.51,Clear,Medium,Night,Bike,19,3.4,105.3
6510,17.4,Clear,Medium,Morning,Scooter,17,8.5,78.3
6511,2.26,Foggy,Low,Morning,Bike,27,8.3,38.0
6512,19.79,Clear,Medium,Afternoon,Bike,17,8.3,94.2
6513,21.29,Rainy,Low,Morning,Scooter,16,3.2,98.5
6514,20.18,Clear,Medium,Night,Scooter,18,8.1,96.4
6515,13.2,Foggy,Low,Night,Bike,13,0.8,71.4
6516,6.59,Clear,Medium,Morning,Scooter,14,2.5,40.2
6517,21.29,Clear,Medium,Morning,Bike,31,5.4,121.9
6518,18.45,Foggy,High,Afternoon,Bike,9,4.4,138.7
6519,24.54,Rainy,High,Night,Bike,25,1.6,196.4
6520,4.74,Clear,Low,Morning,Bike,9,0.9,23.6
6521,6.42,Clear,Low,Night,Car,25,6.3,28.6
6522,6.08,Rainy,Medium,Morning,Scooter,34,3.5,68.1
6523,20.02,Foggy,Medium,Evening,Bike,24,0.7,144.8
6524,5.49,Clear,Low,Night,Bike,10,4.6,35.2
6525,2.6,Rainy,Low,Evening,Car,16,3.4,25.4
6526,24.97,Rainy,Medium,Afternoon,Scooter,21,6.0,144.4
6527,1.6,Clear,High,Night,Bike,20,9.3,31.5
6528,21.05,Rainy,High,Morning,Bike,22,3.4,177.7
6529,9.77,Clear,Low,Morning,Scooter,29,10.0,53.8
6530,21.2,Stormy,Medium,Evening,Scooter,26,1.3,179.0
6531,14.31,Rainy,Low,Night,Bike,10,1.3,74.5
6532,22.64,Rainy,Medium,Night,Scooter,14,7.3,116.1
6533,23.23,Clear,High,Night,Bike,24,7.6,139.2
6534,1.22,Clear,High,Afternoon,Bike,25,4.5,29.7
6535,2.81,Clear,Medium,Night,Bike,13,3.2,33.2
6536,7.01,Rainy,Low,Afternoon,Bike,6,8.0,36.9
6537,17.06,Rainy,Medium,Morning,Scooter,7,9.6,90.0
6538,22.32,Clear,High,Evening,Bike,14,9.9,126.9
6539,12.04,Rainy,Low,Evening,Bike,12,6.5,59.5
6540,15.57,Foggy,Medium,Night,Car,13,7.5,92.0
6541,5.52,Clear,Medium,Evening,Bike,32,8.3,50.2
6542,20.32,Clear,Medium,Night,Scooter,25,8.1,97.5
6543,24.22,Rainy,High,Morning,Scooter,23,9.9,164.4
6544,7.45,Clear,Medium,Morning,Bike,5,8.2,29.8
6545,12.88,Rainy,Medium,Morning,Bike,32,6.8,107.0
6546,3.07,Clear,Medium,Evening,Car,6,4.1,16.3
6547,14.42,Stormy,High,Night,Bike,24,6.2,166.8
6548,13.07,Clear,High,Afternoon,Bike,8,8.9,82.7
6549,4.47,Clear,High,Morning,Car,20,3.4,52.0
6550,11.61,Clear,Low,Morning,Bike,25,0.8,56.0
6551,9.02,Clear,High,Afternoon,Bike,29,3.6,79.2
6552,13.52,Clear,Medium,Afternoon,Scooter,34,9.6,80.3
6553,15.06,Clear,Low,Evening,Scooter,16,8.0,68.9
6554,1.2,Stormy,Low,Morning,Bike,6,2.3,21.0
6555,19.26,Foggy,Medium,Evening,Bike,19,0.6,135.7
6556,18.11,Clear,Medium,Morning,Bike,22,6.9,89.7
6557,9.79,Rainy,High,Evening,Scooter,20,6.0,89.7
6558,2.27,Clear,Medium,Evening,Car,25,1.3,35.2
6559,19.12,Foggy,Low,Afternoon,Bike,16,9.7,89.5
6560,23.92,Rainy,Medium,Night,Scooter,22,6.4,133.0
6561,6.76,Clear,Low,Night,Bike,18,6.7,29.8
6562,8.76,Rainy,Medium,Night,Car,30,8.6,73.1
6563,5.41,Rainy,Medium,Morning,Bike,25,3.7,49.4
6564,14.85,Clear,High,Afternoon,Scooter,16,5.8,91.5
6565,4.72,Foggy,Medium,Afternoon,Car,9,6.0,35.2
6566,9.55,Foggy,High,Afternoon,Scooter,27,9.7,99.5
6567,17.73,Clear,High,Morning,Scooter,8,1.7,112.3
6568,14.44,Rainy,Medium,Evening,Scooter,22,7.7,84.1
6569,10.28,Stormy,Medium,Evening,Car,28,6.0,100.0
6570,11.09,Clear,Medium,Night,Scooter,34,8.5,78.5
6571,14.49,Clear,Low,Night,Scooter,21,8.4,67.4
6572,1.14,Clear,High,Morning,Scooter,20,0.6,26.5
6573,2.88,Foggy,High,Morning,Bike,14,2.9,38.1
6574,22.15,Rainy,Low,Night,Bike,21,2.2,112.2
6575,2.87,Clear,High,Evening,Bike,16,4.9,34.1
6576,17.96,Stormy,Low,Evening,Bike,16,9.1,104.8
6577,23.08,Rainy,High,Afternoon,Scooter,31,0.5,197.3
6578,7.5,Foggy,Medium,Night,Bike,32,5.1,81.4
6579,9.89,Clear,High,Night,Bike,27,8.9,76.8
6580,14.65,Clear,Medium,Evening,Bike,8,9.3,60.7
6581,22.16,Rainy,Medium,Afternoon,Bike,7,6.7,106.5
6582,23.61,Clear,Low,Night,Bike,5,8.4,79.7
6583,18.75,Rainy,Low,Evening,Car,16,3.6,87.2
6584,3.08,Foggy,Low,Evening,Scooter,33,3.2,45.8
6585,17.06,Clear,High,Evening,Bike,12,1.0,115.2
6586,10.85,Foggy,Low,Afternoon,Bike,12,5.3,51.7
6587,12.3,Clear,Medium,Afternoon,Scooter,16,4.8,64.4
6588,2.18,Clear,High,Evening,Scooter,8,4.0,13.3
6589,5.59,Clear,High,Afternoon,Bike,20,1.6,52.9
6590,19.97,Clear,Low,Afternoon,Bike,6,2.7,78.1
6591,11.9,Clear,High,Afternoon,Bike,8,2.4,66.4
6592,8.24,Foggy,Low,Afternoon,Bike,27,9.5,57.4
6593,10.22,Rainy,Medium,Morning,Bike,8,9.7,62.1
6594,21.51,Clear,Medium,Night,Scooter,33,0.5,128.9
6595,18.98,Rainy,Low,Night,Car,15,2.1,88.2
6596,7.54,Clear,Low,Afternoon,Bike,31,8.9,38.8
